scenario_name,batch_number,sim,ir100.B_ly,ir100.H_ly,ir100.W_ly,prepElig.B_ly,prepElig.H_ly,prepElig.W_ly,i.prev.B_ly,i.prev.H_ly,i.prev.W_ly,i.prev.dx.B_ly,i.prev.dx.H_ly,i.prev.dx.W_ly,incid.B_cml,incid.H_cml,incid.W_cml
t3_0_dumb_base,16,5,1.5909032024510428,0.48779744704730216,0.24206901497216513,23780.48076923077,2950.480769230769,30970.346153846152,0.2880610284811867,0.10140331725139698,0.05725798663794549,0.2579593039547869,0.09113087824181552,0.05268426677221581,6696,224,1276
t3_0_dumb_base,16,6,1.7024666909968849,0.6005446890517145,0.2649758759409407,23367.346153846152,3094.173076923077,31033.55769230769,0.2884601774657663,0.10017530942747921,0.056875881124889366,0.25839898975011955,0.08775354904215174,0.05181292596584046,6637,232,1230
t3_0_dumb_base,16,7,1.5559525740720608,0.3259371617247953,0.2587575185573383,23355.94230769231,2975.576923076923,30973.19230769231,0.29305002649549317,0.10002900862966271,0.057608435293913,0.261278814107613,0.08553868784840242,0.0528448694381662,6752,236,1274
t3_0_dumb_base,16,8,1.5522976640020127,0.4911664588401888,0.274212353238682,23223.653846153848,3004.596153846154,30731.634615384617,0.2980703401457897,0.10143302024657125,0.060214991732163804,0.26707776754284884,0.08851531119213907,0.05500657003159954,6719,238,1383
t3_0_dumb_base,2,1,1.7264208776178898,0.43964048727547034,0.25372758535303125,23204.634615384617,3083.153846153846,30982.096153846152,0.2921604049770981,0.09699677530398614,0.05595939085251926,0.26076523410702546,0.08630846403943414,0.05112202072605028,6669,210,1237
t3_0_dumb_base,2,2,1.4804993957057533,0.38385911099435455,0.27683116367577937,23593.80769230769,3040.153846153846,30611,0.2915436697571307,0.10015604745320847,0.059281824654727894,0.2624324172080021,0.08943285995091792,0.05420933211967449,6576,214,1336
t3_0_dumb_base,2,3,1.8303790286999884,0.34810124551772537,0.2583465571443097,23253.44230769231,3065.923076923077,30930.365384615383,0.2934740723114506,0.10677507284559493,0.060664809065889905,0.2621934283914548,0.09404274987203814,0.055674303914532056,6859,224,1386
t3_0_dumb_base,2,4,1.6462354072349639,0.33922600543255493,0.23715523659285873,23057.71153846154,3060.576923076923,30917.30769230769,0.2984261907293506,0.10083600706000904,0.05838552688158253,0.26742395231381416,0.08746072343055836,0.05383000542187221,6719,222,1295
t3_0_dumb_base,2,5,1.6990866363663881,0.5165632489791737,0.2680792505554868,23727.98076923077,3157.576923076923,30859.365384615383,0.29071756542802607,0.09225072254255215,0.06076660834313295,0.2600496727459226,0.08141322367712688,0.05554594374743348,6776,213,1358
t3_0_dumb_base,2,6,1.6831374062212887,0.38755552653824543,0.22986319805445124,23570.69230769231,3034.8653846153848,30684.46153846154,0.2925032309208052,0.10279689118862076,0.06041403504436643,0.2613392707360794,0.09234663499434019,0.055481999923556194,6754,218,1297
t3_0_dumb_base,2,7,1.581611108186178,0.38192590876261867,0.26288539185225385,23270.19230769231,3107.5,31048.634615384617,0.29858956305853745,0.10401462984302717,0.06186589659908097,0.2673459372735504,0.0902238704332418,0.05646402126829058,6960,271,1364
t3_0_dumb_base,2,8,1.7513978753908823,0.4538530226980501,0.2429077499477915,23257.01923076923,2982.8846153846152,31053.096153846152,0.2963187200927686,0.10039526803364617,0.06067187032145597,0.26464621282177825,0.08571443823165183,0.05548140780667913,6769,235,1374
t3_0_dumb_base,3,1,1.7093977175739676,0.34896337581666853,0.28820208019950067,22928.423076923078,2958.1153846153848,31116.884615384617,0.30115948257302655,0.1057709591423461,0.06076574518952212,0.26916330477648387,0.09222289901875351,0.05540526936909499,6983,246,1355
t3_0_dumb_base,3,2,1.5879698000762286,0.36021676774327166,0.2926554139016164,23418.576923076922,3007.326923076923,31071.51923076923,0.2906461929334504,0.09594072874555935,0.06067502814251162,0.2612177581919473,0.08474020478791294,0.05563621678312082,6613,206,1317
t3_0_dumb_base,3,3,1.6616307126318781,0.32644097646226145,0.244111890953924,23356.365384615383,2993.8846153846152,30917.134615384617,0.2972531743677035,0.10611417429420304,0.06051281286777154,0.26576426872355835,0.09420843474450717,0.054924490348501026,6894,248,1330
t3_0_dumb_base,3,4,1.4826582447491181,0.4875700794000544,0.24663894458550695,23203.403846153848,3036.1153846153848,30996.076923076922,0.2937415676416857,0.10674934204261026,0.05957154086047949,0.26401708151295344,0.09318524308154136,0.054836591034374806,6746,253,1312
t3_0_dumb_base,3,5,1.5078467922547842,0.5487464466913925,0.24750602416258627,23262.96153846154,2918.673076923077,30852.94230769231,0.2900732149576046,0.10577153571622867,0.05767858680793072,0.2601874200344097,0.09127954890477029,0.05292050843047318,6580,258,1249
t3_0_dumb_base,3,6,1.5940595861792208,0.5657754353186691,0.2854636840246413,23439.884615384617,3114.019230769231,30916.576923076922,0.29537394392590083,0.09509382837812595,0.05974635978619795,0.2645240944099056,0.08197374561870707,0.05500607470936113,6659,234,1303
t3_0_dumb_base,3,7,1.6068017644464674,0.45444754737018017,0.27170408873960683,23111.53846153846,2976.730769230769,31119.923076923078,0.29405715809409977,0.10173525216690466,0.05746298046066556,0.26359182430205147,0.0883161363203048,0.05250231715922465,6738,241,1287
t3_0_dumb_base,3,8,1.651220303501035,0.23934985292527106,0.2523874071232562,22935.673076923078,3049.423076923077,30672.846153846152,0.29999775952760843,0.1020908349558754,0.06203271357009077,0.26936208869503336,0.08865672392031483,0.05698180784051323,6798,238,1295
t3_0_dumb_base,4,1,1.5627986577891504,0.31970058051783967,0.24441752186807164,23427.96153846154,3158,30913.634615384617,0.2906808416049708,0.09509778856315936,0.05777249848675749,0.26033679151604844,0.08435066314404026,0.05303573956284365,6557,202,1245
t3_0_dumb_base,4,2,1.5496683078081364,0.3479206291863875,0.27112058197852257,23257.51923076923,3053.1923076923076,30846.53846153846,0.2933760564976728,0.09827583196782179,0.05745383006758132,0.2633120919871786,0.08559878494795325,0.05261913001551978,6537,227,1277
t3_0_dumb_base,4,3,1.617612671076318,0.43285463960355786,0.22485614971265624,23065.96153846154,3087.673076923077,30978.346153846152,0.29337732685152823,0.10364829706726936,0.05794484265375048,0.2643007128048377,0.09022556850884836,0.052872699916826936,6663,235,1257
t3_0_dumb_base,4,4,1.5624336018417175,0.3023837449492113,0.26123427622039164,23378.80769230769,3030.173076923077,31297.865384615383,0.28984671905412995,0.09475750176962383,0.05737742047894829,0.2580813554155839,0.08364465007660486,0.05242377018095133,6645,193,1306
t3_0_dumb_base,4,5,1.6166068720539535,0.34265281658778246,0.23139417960592815,23237.615384615383,2980.0576923076924,30978.384615384617,0.2897793688334025,0.10237580590526739,0.0576542151021885,0.2591869263898577,0.08881830953717994,0.05297339869290167,6578,226,1176
